id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_category_translated,dim_name_translated,categories
29185846,6240220,2017-03-06 20:45:59,2017-03-06 20:47:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
34468679,7451441,2017-04-15 11:26:07,2017-04-15 11:37:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
52037505,11177610,2017-07-22 19:34:09,2017-07-22 19:35:53,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
32893182,7107351,2017-04-04 19:24:10,2017-04-04 19:29:13,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
31105827,6722273,2017-03-23 12:30:57,2017-03-23 12:44:41,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
72745315,14622948,2017-10-12 20:01:39,2017-10-12 20:04:23,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
33221729,7156983,2017-04-06 11:43:30,2017-04-06 11:52:00,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
52166891,11199108,2017-07-23 12:40:17,2017-07-23 12:40:25,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
37219456,8125509,2017-05-07 12:59:37,2017-05-07 13:11:21,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
15280422,3551801,2016-10-29 19:24:32,2016-10-29 19:24:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
32121616,6976886,2017-03-31 12:13:36,2017-03-31 12:14:12,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
9813855,2413844,2016-08-20 11:43:49,2016-08-20 11:49:22,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
66238040,13104881,2017-09-09 19:19:42,2017-09-09 19:19:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
57907442,11936816,2017-08-11 19:36:11,2017-08-11 19:36:29,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
54133023,11579731,2017-08-01 21:03:50,2017-08-01 21:07:04,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
77039092,15435187,2017-10-28 20:48:57,2017-10-28 20:49:04,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
11434842,2810436,2016-09-17 19:22:51,2016-09-17 19:22:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
40394091,8968766,2017-05-30 18:27:09,2017-05-30 18:27:31,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
43010622,9624988,2017-06-16 11:52:19,2017-06-16 11:57:52,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
25905019,5473931,2017-02-03 19:57:59,2017-02-03 20:10:53,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
58909404,12109755,2017-08-17 11:27:58,2017-08-17 11:28:12,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
13599475,3306267,2016-10-16 18:20:55,2016-10-16 18:22:43,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
67519936,13361013,2017-09-15 18:40:22,2017-09-15 18:40:36,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
5292739,1276667,2016-05-15 19:21:27,2016-05-15 19:21:31,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
15596648,3629650,2016-11-03 20:11:26,2016-11-03 20:11:32,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
82803275,16531567,2017-11-20 20:12:26,2017-11-20 20:15:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
4943050,1186124,2016-05-04 19:15:15,2016-05-04 19:15:26,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
43578002,9730024,2017-06-18 20:07:34,2017-06-18 20:07:40,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
9809649,2413003,2016-08-20 10:52:45,2016-08-20 10:53:16,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
52028576,11176430,2017-07-22 19:13:57,2017-07-22 19:15:16,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
57898008,11940257,2017-08-11 19:16:13,2017-08-11 19:16:55,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
17666715,4123654,2016-11-30 19:54:53,2016-11-30 19:54:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
71543558,14338394,2017-10-06 18:08:28,2017-10-06 18:08:55,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
9073070,2225236,2016-08-02 11:52:17,2016-08-02 11:54:18,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
7938870,1941178,2016-07-09 20:09:14,2016-07-09 20:10:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
78750668,15709870,2017-11-03 19:22:06,2017-11-03 19:22:14,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
17869980,4172385,2016-12-02 21:53:30,2016-12-02 21:56:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
8134237,1992290,2016-07-13 18:07:06,2016-07-13 18:07:25,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
53801142,11540447,2017-07-31 20:47:07,2017-07-31 20:47:13,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
65782587,13029222,2017-09-08 11:12:47,2017-09-08 11:13:02,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
16541563,3846576,2016-11-16 13:12:37,2016-11-16 13:13:17,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
17443971,4064867,2016-11-27 12:23:47,2016-11-27 12:24:32,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
49139613,10652770,2017-07-10 20:00:15,2017-07-10 20:37:30,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
41316173,9196247,2017-06-05 20:29:56,2017-06-05 20:31:58,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
77007227,15435144,2017-10-28 19:38:42,2017-10-28 19:38:53,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
83441787,16680745,2017-11-23 19:22:30,2017-11-23 19:23:50,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
13530721,3291538,2016-10-15 18:06:44,2016-10-15 18:07:06,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
26223907,5551355,2017-02-07 12:29:59,2017-02-07 12:39:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
48806223,10607037,2017-07-09 11:15:58,2017-07-09 11:41:14,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
40747833,9057896,2017-06-01 20:13:51,2017-06-01 20:14:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
4634850,1107166,2016-04-24 10:20:45,2016-04-24 10:20:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
40506834,8988332,2017-05-31 11:59:30,2017-05-31 12:00:35,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
22449715,4874606,2017-01-07 20:36:03,2017-01-07 20:36:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
33585510,7231956,2017-04-08 12:12:35,2017-04-08 12:14:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
51672725,11107880,2017-07-21 12:21:00,2017-07-21 12:35:01,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
4594386,1097645,2016-04-22 19:31:55,2016-04-22 19:34:58,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
28933859,6180922,2017-03-04 11:30:12,2017-03-04 11:31:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
85982493,17247261,2017-12-05 12:04:01,2017-12-05 12:06:17,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
10592312,2604510,2016-09-04 19:46:22,2016-09-04 19:49:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
9748313,2397680,2016-08-18 18:04:58,2016-08-18 18:17:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
27281806,5776255,2017-02-16 14:02:37,2017-02-16 14:03:37,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
59302271,12177688,2017-08-19 10:46:51,2017-08-19 10:56:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
35581965,7725450,2017-04-24 20:26:33,2017-04-24 20:26:49,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
10578041,2600043,2016-09-04 12:34:16,2016-09-04 12:36:59,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
17163404,3994200,2016-11-24 12:34:48,2016-11-24 12:34:52,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
4260142,1012343,2016-04-12 12:52:46,2016-04-12 12:54:28,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
79803106,15922852,2017-11-08 13:39:42,2017-11-08 13:44:02,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
20835394,4748105,2016-12-31 22:11:33,2016-12-31 22:22:59,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
57858128,11936807,2017-08-11 18:00:54,2017-08-11 18:06:23,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
14786188,3450450,2016-10-24 19:33:24,2016-10-24 19:33:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
27500379,5829944,2017-02-18 12:35:52,2017-02-18 12:45:13,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
15929209,3708564,2016-11-08 12:02:47,2016-11-08 12:14:09,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
11600274,2850925,2016-09-20 17:49:01,2016-09-20 17:53:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
76625400,15372598,2017-10-27 19:28:20,2017-10-27 19:28:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
5181754,1247367,2016-05-12 12:20:44,2016-05-12 12:22:45,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
20772812,4733161,2016-12-30 19:18:14,2016-12-30 19:18:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
12192353,2982975,2016-09-28 17:57:04,2016-09-28 17:57:09,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
29075399,6210788,2017-03-05 12:55:43,2017-03-05 13:00:15,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
67216690,13288296,2017-09-14 12:17:39,2017-09-14 12:17:45,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
79450778,15839629,2017-11-06 19:01:57,2017-11-06 19:09:42,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
78938526,15736178,2017-11-04 12:57:02,2017-11-04 12:57:06,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
73209982,14716271,2017-10-14 13:04:25,2017-10-14 13:25:40,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
22584268,4883737,2017-01-08 13:55:48,2017-01-08 13:57:35,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
43554058,9728615,2017-06-18 19:17:22,2017-06-18 19:19:15,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
25439639,5358143,2017-01-29 20:54:31,2017-01-29 20:55:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
26363011,5586387,2017-02-08 20:16:22,2017-02-08 20:16:36,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
26078807,5511893,2017-02-05 13:47:09,2017-02-05 13:53:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
6560844,1574050,2016-06-15 10:18:29,2016-06-15 10:18:37,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,Drinks,Tea,Wines
35437566,7689193,2017-04-23 10:49:23,2017-04-23 10:49:30,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,Hot drinks,Tea,Hot Drinks
307979721,72446057,2019-05-14 13:33:42,2019-05-14 13:33:42,1,0,0,0,0,0.0,0,OPTION,GOUT GLACE,cafe,IN_PROGRESS,ICE TASTE,coffee,Beers
300514860,70608032,2019-05-01 13:49:04,2019-05-01 13:49:04,1,0,0,0,0,0.0,0,OPTION,GOUT GLACE,coco,IN_PROGRESS,ICE TASTE,coconut,Beers
310426891,73068706,2019-05-18 10:44:56,2019-05-18 10:44:56,1,0,0,0,0,0.0,0,OPTION,GOUT GLACE,coco,IN_PROGRESS,ICE TASTE,coconut,Beers
120575292,25432301,2018-04-07 13:45:06,2018-04-07 13:45:23,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
113175615,23654431,2018-03-17 12:00:38,2018-03-17 12:00:47,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
152553142,33623824,2018-06-30 12:03:25,2018-06-30 12:07:23,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
102446964,21057603,2018-02-10 13:22:56,2018-02-10 13:24:21,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
138173504,29912919,2018-05-26 11:48:11,2018-05-26 12:11:34,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
128394708,27395160,2018-04-28 11:50:06,2018-04-28 11:50:43,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
108859371,22547073,2018-03-03 13:45:54,2018-03-03 13:51:37,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
80640037,16083173,2017-11-11 13:26:23,2017-11-11 13:26:33,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,Brunch,Egg,Main Dishes
115587076,24223644,2018-03-24 12:30:13,2018-03-24 12:32:43,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
80624354,16080253,2017-11-11 12:32:35,2017-11-11 12:40:06,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING_SENT,Brunch,Egg,Main Dishes
138211731,29921582,2018-05-26 13:26:14,2018-05-26 13:26:39,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,Brunch,Egg,Main Dishes
133278315,28621221,2018-05-12 12:41:24,2018-05-12 12:41:27,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,Brunch,Egg,Main Dishes
152487612,33610242,2018-06-30 10:37:41,2018-06-30 10:44:29,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
104844093,21578489,2018-02-17 13:45:39,2018-02-17 13:53:54,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
128427794,27395778,2018-04-28 12:43:59,2018-04-28 12:44:48,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
102513375,21075501,2018-02-10 16:40:40,2018-02-10 16:40:44,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,Brunch,Egg,Main Dishes
123223346,26079019,2018-04-14 13:02:03,2018-04-14 13:02:08,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
108789886,22533368,2018-03-03 11:34:07,2018-03-03 11:43:47,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
113192280,23657715,2018-03-17 12:11:25,2018-03-17 12:27:15,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
98416808,20118420,2018-01-27 11:11:23,2018-01-27 11:23:14,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
104853565,21580754,2018-02-17 14:13:16,2018-02-17 14:21:40,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
133246270,28614708,2018-05-12 11:38:02,2018-05-12 11:45:55,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
80615897,16076249,2017-11-11 12:17:25,2017-11-11 12:17:55,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,Brunch,Egg,Main Dishes
131784920,28247631,2018-05-08 11:51:05,2018-05-08 11:51:13,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
128355220,27387504,2018-04-28 10:48:11,2018-04-28 10:55:42,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
83870398,16766979,2017-11-25 11:35:10,2017-11-25 11:41:53,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
80624338,16080253,2017-11-11 12:32:35,2017-11-11 12:40:06,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING_SENT,Brunch,Egg,Main Dishes
132443492,28413578,2018-05-10 11:20:28,2018-05-10 11:35:07,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,Brunch,Egg,Main Dishes
142646726,31071904,2018-06-07 10:52:33,2018-06-07 10:53:01,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,COLD DRINKS,BOOST,Soft Drinks
97199812,19822855,2018-01-23 11:10:12,2018-01-23 11:12:37,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,COLD DRINKS,BOOST,Soft Drinks
110540096,22975984,2018-03-09 11:30:28,2018-03-09 11:33:21,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,COLD DRINKS,BOOST,Soft Drinks
29025384,6200129,2017-03-04 20:49:38,2017-03-04 20:49:38,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,Martini 15 cl,White,Other Alcholic Drinks
19505222,4457972,2016-12-15 19:02:15,2016-12-15 19:02:15,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,Martini 15 cl,White,Other Alcholic Drinks
32522109,7055758,2017-04-02 18:49:24,2017-04-02 18:49:24,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,Martini 15 cl,White,Other Alcholic Drinks
12281027,3004479,2016-09-29 19:42:02,2016-09-29 19:42:02,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,Martini 15 cl,White,Other Alcholic Drinks
236693079,54597649,2019-01-04 12:31:09,2019-01-04 12:32:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
292095753,68568412,2019-04-17 11:30:55,2019-04-17 11:30:58,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
194541780,43844972,2018-10-02 16:19:14,2018-10-02 16:19:29,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
195795850,44183416,2018-10-05 10:47:33,2018-10-05 10:56:28,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
181131336,40467802,2018-09-04 16:24:37,2018-09-04 16:25:06,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
239764799,55396675,2019-01-11 12:47:45,2019-01-11 12:48:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
194541805,43844972,2018-10-02 16:19:08,2018-10-02 16:19:30,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,FOCACCIA TO TAKE AWAY,CAPRI,Cheeses
515540184,113877040,2020-01-20 11:57:58,2020-01-20 12:49:55,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
510637015,113158873,2020-01-16 12:07:07,2020-01-16 12:56:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
466096905,106755405,2019-12-05 12:27:20,2019-12-05 13:11:47,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
442472569,102984927,2019-11-13 11:50:13,2019-11-13 12:45:12,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
536287291,117710957,2020-02-11 11:28:31,2020-02-11 11:28:46,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
501901713,111794022,2020-01-08 11:43:35,2020-01-08 12:15:03,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
413800050,97330466,2019-10-11 10:00:02,2019-10-11 10:00:27,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
480483233,108938357,2019-12-18 12:04:20,2019-12-18 12:35:40,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
541772022,118867548,2020-02-17 11:44:22,2020-02-17 11:44:41,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
