id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_feature_type,dim_unit_measure,dim_unit_measure_display,dim_category_translated,dim_name_translated
31105827,6722273,23/03/2017 12:30:57,23/03/2017 12:44:41,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
72745315,14622948,12/10/2017 20:01:39,12/10/2017 20:04:23,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
33221729,7156983,06/04/2017 11:43:30,06/04/2017 11:52:00,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
52166891,11199108,23/07/2017 12:40:17,23/07/2017 12:40:25,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
37219456,8125509,07/05/2017 12:59:37,07/05/2017 13:11:21,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
15280422,3551801,29/10/2016 19:24:32,29/10/2016 19:24:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
32121616,6976886,31/03/2017 12:13:36,31/03/2017 12:14:12,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
9813855,2413844,20/08/2016 11:43:49,20/08/2016 11:49:22,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
66238040,13104881,09/09/2017 19:19:42,09/09/2017 19:19:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
57907442,11936816,11/08/2017 19:36:11,11/08/2017 19:36:29,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
54133023,11579731,01/08/2017 21:03:50,01/08/2017 21:07:04,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
77039092,15435187,28/10/2017 20:48:57,28/10/2017 20:49:04,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
11434842,2810436,17/09/2016 19:22:51,17/09/2016 19:22:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
40394091,8968766,30/05/2017 18:27:09,30/05/2017 18:27:31,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
43010622,9624988,16/06/2017 11:52:19,16/06/2017 11:57:52,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
25905019,5473931,03/02/2017 19:57:59,03/02/2017 20:10:53,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
58909404,12109755,17/08/2017 11:27:58,17/08/2017 11:28:12,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
13599475,3306267,16/10/2016 18:20:55,16/10/2016 18:22:43,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
67519936,13361013,15/09/2017 18:40:22,15/09/2017 18:40:36,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
5292739,1276667,15/05/2016 19:21:27,15/05/2016 19:21:31,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
15596648,3629650,03/11/2016 20:11:26,03/11/2016 20:11:32,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
82803275,16531567,20/11/2017 20:12:26,20/11/2017 20:15:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
4943050,1186124,04/05/2016 19:15:15,04/05/2016 19:15:26,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
43578002,9730024,18/06/2017 20:07:34,18/06/2017 20:07:40,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
9809649,2413003,20/08/2016 10:52:45,20/08/2016 10:53:16,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
52028576,11176430,22/07/2017 19:13:57,22/07/2017 19:15:16,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
57898008,11940257,11/08/2017 19:16:13,11/08/2017 19:16:55,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
17666715,4123654,30/11/2016 19:54:53,30/11/2016 19:54:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
71543558,14338394,06/10/2017 18:08:28,06/10/2017 18:08:55,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
9073070,2225236,02/08/2016 11:52:17,02/08/2016 11:54:18,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
7938870,1941178,09/07/2016 20:09:14,09/07/2016 20:10:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
78750668,15709870,03/11/2017 19:22:06,03/11/2017 19:22:14,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
17869980,4172385,02/12/2016 21:53:30,02/12/2016 21:56:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
8134237,1992290,13/07/2016 18:07:06,13/07/2016 18:07:25,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
53801142,11540447,31/07/2017 20:47:07,31/07/2017 20:47:13,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
65782587,13029222,08/09/2017 11:12:47,08/09/2017 11:13:02,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
16541563,3846576,16/11/2016 13:12:37,16/11/2016 13:13:17,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
17443971,4064867,27/11/2016 12:23:47,27/11/2016 12:24:32,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
49139613,10652770,10/07/2017 20:00:15,10/07/2017 20:37:30,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
41316173,9196247,05/06/2017 20:29:56,05/06/2017 20:31:58,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
77007227,15435144,28/10/2017 19:38:42,28/10/2017 19:38:53,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
83441787,16680745,23/11/2017 19:22:30,23/11/2017 19:23:50,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
13530721,3291538,15/10/2016 18:06:44,15/10/2016 18:07:06,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
26223907,5551355,07/02/2017 12:29:59,07/02/2017 12:39:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
48806223,10607037,09/07/2017 11:15:58,09/07/2017 11:41:14,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
40747833,9057896,01/06/2017 20:13:51,01/06/2017 20:14:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
4634850,1107166,24/04/2016 10:20:45,24/04/2016 10:20:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
40506834,8988332,31/05/2017 11:59:30,31/05/2017 12:00:35,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
22449715,4874606,07/01/2017 20:36:03,07/01/2017 20:36:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
33585510,7231956,08/04/2017 12:12:35,08/04/2017 12:14:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
51672725,11107880,21/07/2017 12:21:00,21/07/2017 12:35:01,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
4594386,1097645,22/04/2016 19:31:55,22/04/2016 19:34:58,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
28933859,6180922,04/03/2017 11:30:12,04/03/2017 11:31:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
85982493,17247261,05/12/2017 12:04:01,05/12/2017 12:06:17,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
10592312,2604510,04/09/2016 19:46:22,04/09/2016 19:49:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
9748313,2397680,18/08/2016 18:04:58,18/08/2016 18:17:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
27281806,5776255,16/02/2017 14:02:37,16/02/2017 14:03:37,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
59302271,12177688,19/08/2017 10:46:51,19/08/2017 10:56:51,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
35581965,7725450,24/04/2017 20:26:33,24/04/2017 20:26:49,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
10578041,2600043,04/09/2016 12:34:16,04/09/2016 12:36:59,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
17163404,3994200,24/11/2016 12:34:48,24/11/2016 12:34:52,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
4260142,1012343,12/04/2016 12:52:46,12/04/2016 12:54:28,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
79803106,15922852,08/11/2017 13:39:42,08/11/2017 13:44:02,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
20835394,4748105,31/12/2016 22:11:33,31/12/2016 22:22:59,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
57858128,11936807,11/08/2017 18:00:54,11/08/2017 18:06:23,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
14786188,3450450,24/10/2016 19:33:24,24/10/2016 19:33:27,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
27500379,5829944,18/02/2017 12:35:52,18/02/2017 12:45:13,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
15929209,3708564,08/11/2016 12:02:47,08/11/2016 12:14:09,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
11600274,2850925,20/09/2016 17:49:01,20/09/2016 17:53:57,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
76625400,15372598,27/10/2017 19:28:20,27/10/2017 19:28:33,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
5181754,1247367,12/05/2016 12:20:44,12/05/2016 12:22:45,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
20772812,4733161,30/12/2016 19:18:14,30/12/2016 19:18:38,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
12192353,2982975,28/09/2016 17:57:04,28/09/2016 17:57:09,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
29075399,6210788,05/03/2017 12:55:43,05/03/2017 13:00:15,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
67216690,13288296,14/09/2017 12:17:39,14/09/2017 12:17:45,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
79450778,15839629,06/11/2017 19:01:57,06/11/2017 19:09:42,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
78938526,15736178,04/11/2017 12:57:02,04/11/2017 12:57:06,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
73209982,14716271,14/10/2017 13:04:25,14/10/2017 13:25:40,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
22584268,4883737,08/01/2017 13:55:48,08/01/2017 13:57:35,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
43554058,9728615,18/06/2017 19:17:22,18/06/2017 19:19:15,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
25439639,5358143,29/01/2017 20:54:31,29/01/2017 20:55:10,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
26363011,5586387,08/02/2017 20:16:22,08/02/2017 20:16:36,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
26078807,5511893,05/02/2017 13:47:09,05/02/2017 13:53:39,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
6560844,1574050,15/06/2016 10:18:29,15/06/2016 10:18:37,1,0,0,0,0,0.1,0,PRODUCT,Boissons,Thé,IN_PROGRESS,,,,Drinks,Tea
35437566,7689193,23/04/2017 10:49:23,23/04/2017 10:49:30,1,0,0,0,0,0.1,0,PRODUCT,Boissons chaudes,Thé,IN_PROGRESS,,,,Hot drinks,Tea
307979721,72446057,14/05/2019 13:33:42,14/05/2019 13:33:42,1,0,0,0,0,0,0,OPTION,GOUT GLACE,cafe,IN_PROGRESS,Restauration,,,ICE TASTE,coffee
300514860,70608032,01/05/2019 13:49:04,01/05/2019 13:49:04,1,0,0,0,0,0,0,OPTION,GOUT GLACE,coco,IN_PROGRESS,Restauration,,,ICE TASTE,coconut
310426891,73068706,18/05/2019 10:44:56,18/05/2019 10:44:56,1,0,0,0,0,0,0,OPTION,GOUT GLACE,coco,IN_PROGRESS,Restauration,,,ICE TASTE,coconut
120575292,25432301,07/04/2018 13:45:06,07/04/2018 13:45:23,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
113175615,23654431,17/03/2018 12:00:38,17/03/2018 12:00:47,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
152553142,33623824,30/06/2018 12:03:25,30/06/2018 12:07:23,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
102446964,21057603,10/02/2018 13:22:56,10/02/2018 13:24:21,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
138173504,29912919,26/05/2018 11:48:11,26/05/2018 12:11:34,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
128394708,27395160,28/04/2018 11:50:06,28/04/2018 11:50:43,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
108859371,22547073,03/03/2018 13:45:54,03/03/2018 13:51:37,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
80640037,16083173,11/11/2017 13:26:23,11/11/2017 13:26:33,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,,,,Brunch,Egg
115587076,24223644,24/03/2018 12:30:13,24/03/2018 12:32:43,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
80624354,16080253,11/11/2017 12:32:35,11/11/2017 12:40:06,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING_SENT,,,,Brunch,Egg
138211731,29921582,26/05/2018 13:26:14,26/05/2018 13:26:39,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,,,,Brunch,Egg
133278315,28621221,12/05/2018 12:41:24,12/05/2018 12:41:27,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,,,,Brunch,Egg
152487612,33610242,30/06/2018 10:37:41,30/06/2018 10:44:29,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
104844093,21578489,17/02/2018 13:45:39,17/02/2018 13:53:54,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
128427794,27395778,28/04/2018 12:43:59,28/04/2018 12:44:48,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
102513375,21075501,10/02/2018 16:40:40,10/02/2018 16:40:44,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,,,,Brunch,Egg
123223346,26079019,14/04/2018 13:02:03,14/04/2018 13:02:08,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
108789886,22533368,03/03/2018 11:34:07,03/03/2018 11:43:47,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
113192280,23657715,17/03/2018 12:11:25,17/03/2018 12:27:15,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
98416808,20118420,27/01/2018 11:11:23,27/01/2018 11:23:14,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
104853565,21580754,17/02/2018 14:13:16,17/02/2018 14:21:40,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
133246270,28614708,12/05/2018 11:38:02,12/05/2018 11:45:55,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
80615897,16076249,11/11/2017 12:17:25,11/11/2017 12:17:55,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING,,,,Brunch,Egg
131784920,28247631,08/05/2018 11:51:05,08/05/2018 11:51:13,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
128355220,27387504,28/04/2018 10:48:11,28/04/2018 10:55:42,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
83870398,16766979,25/11/2017 11:35:10,25/11/2017 11:41:53,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
80624338,16080253,11/11/2017 12:32:35,11/11/2017 12:40:06,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,WAITING_SENT,,,,Brunch,Egg
132443492,28413578,10/05/2018 11:20:28,10/05/2018 11:35:07,1,0,0,0,0,0.1,0,PRODUCT,Brunch,Œuf,IN_PROGRESS,,,,Brunch,Egg
142646726,31071904,07/06/2018 10:52:33,07/06/2018 10:53:01,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,,,,COLD DRINKS,BOOST
97199812,19822855,23/01/2018 11:10:12,23/01/2018 11:12:37,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,,,,COLD DRINKS,BOOST
110540096,22975984,09/03/2018 11:30:28,09/03/2018 11:33:21,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,BOOST,IN_PROGRESS,,,,COLD DRINKS,BOOST
29025384,6200129,04/03/2017 20:49:38,04/03/2017 20:49:38,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,,,,Martini 15 cl,White
19505222,4457972,15/12/2016 19:02:15,15/12/2016 19:02:15,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,,,,Martini 15 cl,White
32522109,7055758,02/04/2017 18:49:24,02/04/2017 18:49:24,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,,,,Martini 15 cl,White
12281027,3004479,29/09/2016 19:42:02,29/09/2016 19:42:02,1,0,0,0,0,0.2,0,OPTION,Martini 15 cl,Blanc,WAITING,,,,Martini 15 cl,White
236693079,54597649,04/01/2019 12:31:09,04/01/2019 12:32:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
292095753,68568412,17/04/2019 11:30:55,17/04/2019 11:30:58,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
194541780,43844972,02/10/2018 16:19:14,02/10/2018 16:19:29,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
195795850,44183416,05/10/2018 10:47:33,05/10/2018 10:56:28,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
181131336,40467802,04/09/2018 16:24:37,04/09/2018 16:25:06,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
239764799,55396675,11/01/2019 12:47:45,11/01/2019 12:48:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
194541805,43844972,02/10/2018 16:19:08,02/10/2018 16:19:30,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,CAPRI,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,CAPRI
515540184,113877040,20/01/2020 11:57:58,20/01/2020 12:49:55,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
510637015,113158873,16/01/2020 12:07:07,16/01/2020 12:56:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
466096905,106755405,05/12/2019 12:27:20,05/12/2019 13:11:47,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
442472569,102984927,13/11/2019 11:50:13,13/11/2019 12:45:12,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
536287291,117710957,11/02/2020 11:28:31,11/02/2020 11:28:46,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
501901713,111794022,08/01/2020 11:43:35,08/01/2020 12:15:03,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
413800050,97330466,11/10/2019 10:00:02,11/10/2019 10:00:27,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
480483233,108938357,18/12/2019 12:04:20,18/12/2019 12:35:40,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
541772022,118867548,17/02/2020 11:44:22,17/02/2020 11:44:41,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
519586465,114528988,24/01/2020 11:30:14,24/01/2020 12:30:17,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
360895926,85154911,30/07/2019 10:46:30,30/07/2019 12:29:41,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
509512070,112977360,15/01/2020 11:55:40,15/01/2020 12:49:04,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
435362429,101828724,06/11/2019 12:09:09,06/11/2019 12:46:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
424405134,99816660,25/10/2019 10:38:08,25/10/2019 11:32:34,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
433676759,101512216,04/11/2019 12:01:01,04/11/2019 12:50:48,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
436415451,102029591,07/11/2019 12:50:51,07/11/2019 13:14:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
465038827,106576402,04/12/2019 11:58:28,04/12/2019 12:53:25,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
