id_order,id_store,id_waiter,id_device,date_opened,date_closed,dim_status,dim_source,m_nb_customer,m_cached_payed,m_cached_price,time,meal_types,store_date_created,dim_zipcode,dim_country,dim_currency
50451573,6008,10990.0,11065.0,2018-11-27 18:57:58,2018-11-27 18:58:59,CLOSED,Tiller iPAD,1,25.0,25.0,18:57:58,Dinner,2018-02-19 11:58:54,75016,FR,EUR
52738403,6008,10990.0,11065.0,2018-12-16 10:33:13,2018-12-16 10:33:29,CLOSED,Tiller iPAD,1,9.9,9.9,10:33:13,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
122531461,6008,10991.0,11065.0,2020-03-08 11:55:18,2020-03-08 11:55:35,CLOSED,Tiller order,1,63.0,63.0,11:55:18,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
49357771,6008,10990.0,11065.0,2018-11-17 18:46:21,2018-11-17 18:46:29,CLOSED,Tiller iPAD,1,30.0,30.0,18:46:21,Dinner,2018-02-19 11:58:54,75016,FR,EUR
50016359,6008,10990.0,11065.0,2018-11-23 17:26:05,2018-11-23 17:52:43,CLOSED,Tiller iPAD,1,47.9,47.9,17:26:05,Lunch,2018-02-19 11:58:54,75016,FR,EUR
115436793,6008,25250.0,11065.0,2020-01-29 16:16:14,2020-01-29 16:16:35,CLOSED,Tiller order,1,52.0,52.0,16:16:14,Lunch,2018-02-19 11:58:54,75016,FR,EUR
143614488,6008,10991.0,11065.0,2020-09-22 15:41:12,2020-09-22 15:41:16,CLOSED,Tiller order,1,22.0,22.0,15:41:12,Lunch,2018-02-19 11:58:54,75016,FR,EUR
106031174,6008,10991.0,11065.0,2019-11-30 18:35:49,2019-11-30 18:35:54,CLOSED,Tiller order,1,30.0,30.0,18:35:49,Dinner,2018-02-19 11:58:54,75016,FR,EUR
125676811,6008,10991.0,11065.0,2020-05-21 09:29:49,2020-05-21 09:33:27,CLOSED,Tiller order,1,44.0,44.0,09:29:49,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
26167423,6008,10990.0,11065.0,2018-04-15 10:21:57,2018-04-15 10:35:40,CLOSED,Tiller iPAD,1,25.0,25.0,10:21:57,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
63713522,6008,10990.0,11065.0,2019-03-15 15:31:40,2019-03-15 15:42:49,CLOSED,Tiller iPAD,1,45.0,45.0,15:31:40,Lunch,2018-02-19 11:58:54,75016,FR,EUR
122859258,6008,25250.0,11065.0,2020-03-10 16:33:52,2020-03-10 16:33:56,CLOSED,Tiller order,1,30.0,30.0,16:33:52,Lunch,2018-02-19 11:58:54,75016,FR,EUR
70628942,6008,10991.0,11065.0,2019-05-01 16:17:40,2019-05-01 16:22:29,CLOSED,Tiller iPAD,1,35.0,35.0,16:17:40,Lunch,2018-02-19 11:58:54,75016,FR,EUR
66631805,6008,10990.0,11065.0,2019-04-04 16:22:42,2019-04-04 16:42:57,CLOSED,Tiller iPAD,1,70.0,70.0,16:22:42,Lunch,2018-02-19 11:58:54,75016,FR,EUR
28401156,6008,10990.0,11065.0,2018-05-10 09:15:11,2018-05-10 09:40:52,CLOSED,Tiller iPAD,1,9.9,9.9,09:15:11,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
143683563,6008,10991.0,11065.0,2020-09-23 08:18:30,2020-09-23 08:18:33,CLOSED,Tiller order,1,50.0,50.0,08:18:30,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
145735211,6008,10991.0,11065.0,2020-10-06 17:42:05,2020-10-06 17:42:09,CLOSED,Tiller order,1,38.0,38.0,17:42:05,Lunch,2018-02-19 11:58:54,75016,FR,EUR
145870779,6008,10991.0,11065.0,2020-10-07 16:15:01,2020-10-07 16:15:05,CLOSED,Tiller order,1,33.0,33.0,16:15:01,Lunch,2018-02-19 11:58:54,75016,FR,EUR
42512646,6008,10990.0,11065.0,2018-09-21 10:17:38,2018-09-21 11:14:06,CLOSED,Tiller iPAD,1,11.4,11.4,10:17:38,Breakfast,2018-02-19 11:58:54,75016,FR,EUR
50451883,730,1095.0,754.0,2018-11-27 19:01:28,2018-11-27 19:06:29,CLOSED,Tiller iPAD,1,28.8,28.8,19:01:28,Dinner,2015-11-09 15:35:23,75013,FR,EUR
38353338,730,1095.0,754.0,2018-08-13 17:50:53,2018-08-13 19:10:22,CLOSED,Tiller iPAD,2,61.5,61.5,17:50:53,Lunch,2015-11-09 15:35:23,75013,FR,EUR
5705085,730,1095.0,754.0,2017-02-13 18:49:08,2017-02-13 19:15:02,CLOSED,Tiller iPAD,2,17.05,17.05,18:49:08,Dinner,2015-11-09 15:35:23,75013,FR,EUR
8599763,730,1095.0,757.0,2017-05-20 20:50:14,2017-05-20 20:51:39,CLOSED,Tiller iPAD,4,62.5,62.5,20:50:14,Dinner,2015-11-09 15:35:23,75013,FR,EUR
3700584,730,1095.0,755.0,2016-11-07 20:07:42,2016-11-07 21:35:21,CLOSED,Tiller iPAD,2,36.0,36.0,20:07:42,Dinner,2015-11-09 15:35:23,75013,FR,EUR
71504686,730,1095.0,754.0,2019-05-07 17:57:28,2019-05-07 18:44:29,CLOSED,Tiller iPAD,2,32.5,32.5,17:57:28,Lunch,2015-11-09 15:35:23,75013,FR,EUR
1373338,730,1095.0,754.0,2016-05-26 16:58:58,2016-05-26 17:00:26,CLOSED,Tiller iPAD,1,32.9,32.9,16:58:58,Lunch,2015-11-09 15:35:23,75013,FR,EUR
21518315,730,1095.0,755.0,2018-02-16 18:22:43,2018-02-16 19:03:57,CLOSED,Tiller iPAD,1,32.4,32.4,18:22:43,Dinner,2015-11-09 15:35:23,75013,FR,EUR
84095917,730,1095.0,754.0,2019-07-22 18:05:27,2019-07-22 19:09:58,CLOSED,Tiller iPAD,2,71.5,71.5,18:05:27,Dinner,2015-11-09 15:35:23,75013,FR,EUR
27032754,730,1095.0,755.0,2018-04-24 18:44:44,2018-04-24 21:22:30,CLOSED,Tiller iPAD,1,15.3,15.3,18:44:44,Dinner,2015-11-09 15:35:23,75013,FR,EUR
51832640,730,1095.0,754.0,2018-12-08 18:29:46,2018-12-08 20:01:55,CLOSED,Tiller iPAD,3,56.5,56.5,18:29:46,Dinner,2015-11-09 15:35:23,75013,FR,EUR
37217282,730,1095.0,754.0,2018-08-01 17:35:15,2018-08-01 18:51:52,CLOSED,Tiller iPAD,2,41.5,41.5,17:35:15,Lunch,2015-11-09 15:35:23,75013,FR,EUR
20542918,730,1095.0,755.0,2018-02-02 18:30:44,2018-02-02 20:48:23,CLOSED,Tiller iPAD,9,232.5,232.5,18:30:44,Dinner,2015-11-09 15:35:23,75013,FR,EUR
39589373,730,1095.0,754.0,2018-08-27 16:36:48,2018-08-27 16:58:15,CLOSED,Tiller iPAD,1,28.8,28.8,16:36:48,Lunch,2015-11-09 15:35:23,75013,FR,EUR
20159186,730,1095.0,755.0,2018-01-27 19:20:09,2018-01-27 19:27:14,CLOSED,Tiller iPAD,1,37.8,37.8,19:20:09,Dinner,2015-11-09 15:35:23,75013,FR,EUR
2700792,730,1095.0,754.0,2016-09-10 19:45:41,2016-09-10 21:14:36,CLOSED,Tiller iPAD,2,40.0,40.0,19:45:41,Dinner,2015-11-09 15:35:23,75013,FR,EUR
44395345,730,1095.0,754.0,2018-10-06 17:21:32,2018-10-06 21:17:50,CLOSED,Tiller iPAD,1,34.0,34.0,17:21:32,Lunch,2015-11-09 15:35:23,75013,FR,EUR
35827239,730,1095.0,754.0,2018-07-19 17:58:41,2018-07-19 19:14:36,CLOSED,Tiller iPAD,2,48.0,48.0,17:58:41,Lunch,2015-11-09 15:35:23,75013,FR,EUR
5881372,730,1095.0,754.0,2017-02-20 18:56:05,2017-02-20 19:12:40,CLOSED,Tiller iPAD,2,61.2,61.2,18:56:05,Dinner,2015-11-09 15:35:23,75013,FR,EUR
23504411,730,1095.0,755.0,2018-03-15 19:03:28,2018-03-15 21:28:51,CLOSED,Tiller iPAD,2,45.0,45.0,19:03:28,Dinner,2015-11-09 15:35:23,75013,FR,EUR
88761789,730,1095.0,754.0,2019-08-23 17:36:12,2019-08-23 18:38:04,CLOSED,Tiller iPAD,3,49.5,49.5,17:36:12,Lunch,2015-11-09 15:35:23,75013,FR,EUR
89348186,730,1095.0,754.0,2019-08-27 17:35:24,2019-08-27 17:42:45,CLOSED,Tiller iPAD,2,82.7,82.7,17:35:24,Lunch,2015-11-09 15:35:23,75013,FR,EUR
1993979,730,1095.0,754.0,2016-07-13 19:46:02,2016-07-13 20:29:20,CLOSED,Tiller iPAD,2,52.5,52.5,19:46:02,Dinner,2015-11-09 15:35:23,75013,FR,EUR
1904545,2035,2753.0,716.0,2016-07-07 17:28:36,2016-07-07 18:05:32,CLOSED,Tiller iPAD,0,27.0,27.0,17:28:36,Lunch,2016-05-17 08:53:49,75010,FR,EUR
19691004,2035,2752.0,5949.0,2018-01-20 18:23:38,2018-01-20 19:08:46,CLOSED,Tiller iPAD,2,47.85,47.85,18:23:38,Dinner,2016-05-17 08:53:49,75010,FR,EUR
21385338,2035,2753.0,5949.0,2018-02-15 11:53:42,2018-02-15 12:45:43,CLOSED,Tiller iPAD,5,111.1,111.1,11:53:42,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
37554932,2035,2752.0,5949.0,2018-08-04 18:23:47,2018-08-04 18:38:24,CLOSED,Tiller iPAD,0,14.3,14.3,18:23:47,Dinner,2016-05-17 08:53:49,75010,FR,EUR
3672152,2035,2753.0,3063.0,2016-11-05 19:44:31,2016-11-05 19:45:04,CLOSED,Tiller iPAD,0,1.2,1.2,19:44:31,Dinner,2016-05-17 08:53:49,75010,FR,EUR
4103400,2035,2752.0,3063.0,2016-11-29 19:24:02,2016-11-29 19:24:14,CLOSED,Tiller iPAD,0,2.4,2.4,19:24:02,Dinner,2016-05-17 08:53:49,75010,FR,EUR
21602791,2035,2753.0,5949.0,2018-02-17 18:33:30,2018-02-17 19:41:50,CLOSED,Tiller iPAD,2,36.5,36.5,18:33:30,Dinner,2016-05-17 08:53:49,75010,FR,EUR
118083886,2035,2753.0,5949.0,2020-02-13 11:48:02,2020-02-13 12:30:07,CLOSED,Tiller iPAD,2,13.9,13.9,11:48:02,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
5801079,2035,2753.0,3063.0,2017-02-17 12:14:52,2017-02-17 13:03:52,CLOSED,Tiller iPAD,4,63.0,63.0,12:14:52,Lunch,2016-05-17 08:53:49,75010,FR,EUR
99699375,2035,2752.0,5949.0,2019-10-24 16:42:30,2019-10-24 16:42:41,CLOSED,Tiller iPAD,0,4.4,4.4,16:42:30,Lunch,2016-05-17 08:53:49,75010,FR,EUR
9517258,2035,2752.0,3063.0,2017-06-14 09:16:22,2017-06-14 09:17:00,CLOSED,Tiller iPAD,0,1.2,1.2,09:16:22,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
112213211,2035,2753.0,5949.0,2020-01-10 17:12:06,2020-01-10 17:12:25,CLOSED,Tiller iPAD,2,4.4,4.4,17:12:06,Lunch,2016-05-17 08:53:49,75010,FR,EUR
1412318,2035,2753.0,716.0,2016-05-31 07:59:23,2016-05-31 07:59:32,CLOSED,Tiller iPAD,1,1.2,1.2,07:59:23,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
3114533,2035,2752.0,3064.0,2016-10-06 07:51:00,2016-10-06 07:51:16,CLOSED,Tiller iPAD,0,1.2,1.2,07:51:00,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
22852864,2035,2753.0,5949.0,2018-03-07 19:32:17,2018-03-07 20:37:31,CLOSED,Tiller iPAD,1,65.5,65.5,19:32:17,Dinner,2016-05-17 08:53:49,75010,FR,EUR
5580718,2035,2752.0,3063.0,2017-02-08 15:50:15,2017-02-08 16:20:35,CLOSED,Tiller iPAD,0,6.9,6.9,15:50:15,Lunch,2016-05-17 08:53:49,75010,FR,EUR
6311176,2035,2752.0,3063.0,2017-03-09 12:22:37,2017-03-09 13:23:38,CLOSED,Tiller iPAD,3,47.9,47.9,12:22:37,Lunch,2016-05-17 08:53:49,75010,FR,EUR
6877481,2035,2752.0,3063.0,2017-03-28 15:31:01,2017-03-28 16:36:06,CLOSED,Tiller iPAD,0,7.8,7.8,15:31:01,Lunch,2016-05-17 08:53:49,75010,FR,EUR
24165087,2035,2752.0,5949.0,2018-03-23 18:49:08,2018-03-23 18:49:19,CLOSED,Tiller iPAD,0,40.0,40.0,18:49:08,Dinner,2016-05-17 08:53:49,75010,FR,EUR
8990417,2035,2752.0,3063.0,2017-05-31 10:51:09,2017-05-31 11:40:36,CLOSED,Tiller iPAD,2,56.9,56.9,10:51:09,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
21517434,2035,2753.0,5949.0,2018-02-16 18:14:12,2018-02-16 19:42:54,CLOSED,Tiller iPAD,0,31.0,31.0,18:14:12,Dinner,2016-05-17 08:53:49,75010,FR,EUR
50860393,2035,2753.0,5949.0,2018-11-30 20:50:09,2018-11-30 22:41:30,CLOSED,Tiller iPAD,0,29.0,29.0,20:50:09,Dinner,2016-05-17 08:53:49,75010,FR,EUR
5019581,2035,2752.0,3063.0,2017-01-14 18:37:57,2017-01-14 19:41:03,CLOSED,Tiller iPAD,2,41.0,41.0,18:37:57,Dinner,2016-05-17 08:53:49,75010,FR,EUR
82412026,2035,2752.0,5949.0,2019-07-13 16:01:49,2019-07-13 16:02:13,CLOSED,Tiller iPAD,0,3.3,3.3,16:01:49,Lunch,2016-05-17 08:53:49,75010,FR,EUR
7582502,2035,2752.0,3063.0,2017-04-20 11:30:20,2017-04-20 11:52:13,CLOSED,Tiller iPAD,0,8.2,8.2,11:30:20,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
141234640,2035,2752.0,3063.0,2020-09-08 12:52:32,2020-09-08 12:52:39,CLOSED,Tiller order,0,1.2,1.2,12:52:32,Lunch,2016-05-17 08:53:49,75010,FR,EUR
105862038,2035,2752.0,5949.0,2019-11-29 21:39:23,2019-11-29 22:54:09,CLOSED,Tiller iPAD,1,14.2,14.2,21:39:23,Dinner,2016-05-17 08:53:49,75010,FR,EUR
20078733,2035,2752.0,5949.0,2018-01-26 18:31:45,2018-01-26 23:01:26,CLOSED,Tiller iPAD,7,168.5,168.5,18:31:45,Dinner,2016-05-17 08:53:49,75010,FR,EUR
114623799,2035,2753.0,5949.0,2020-01-24 17:48:05,2020-01-24 19:38:38,CLOSED,Tiller iPAD,4,194.5,194.5,17:48:05,Lunch,2016-05-17 08:53:49,75010,FR,EUR
116529326,2035,2752.0,5949.0,2020-02-04 18:13:01,2020-02-04 18:39:16,CLOSED,Tiller iPAD,0,5.6,5.6,18:13:01,Dinner,2016-05-17 08:53:49,75010,FR,EUR
23280845,2035,2752.0,5949.0,2018-03-13 10:43:27,2018-03-13 10:47:14,CLOSED,Tiller iPAD,0,3.6,3.6,10:43:27,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
23695569,2035,2752.0,5949.0,2018-03-17 19:17:32,2018-03-17 20:46:13,CLOSED,Tiller iPAD,4,75.8,75.8,19:17:32,Dinner,2016-05-17 08:53:49,75010,FR,EUR
7380687,2035,2752.0,3063.0,2017-04-13 11:07:55,2017-04-13 12:20:00,CLOSED,Tiller iPAD,4,99.2,99.2,11:07:55,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
9138072,2035,2753.0,3063.0,2017-06-02 17:59:00,2017-06-02 18:45:27,CLOSED,Tiller iPAD,0,40.5,40.5,17:59:00,Lunch,2016-05-17 08:53:49,75010,FR,EUR
38108455,2035,2753.0,5949.0,2018-08-10 19:06:34,2018-08-10 20:04:04,CLOSED,Tiller iPAD,2,60.5,60.5,19:06:34,Dinner,2016-05-17 08:53:49,75010,FR,EUR
38123306,2035,2753.0,5949.0,2018-08-10 21:29:19,2018-08-10 21:30:48,CLOSED,Tiller iPAD,0,3.8,3.8,21:29:19,Dinner,2016-05-17 08:53:49,75010,FR,EUR
71412461,2035,2752.0,5949.0,2019-05-07 09:38:45,2019-05-07 10:02:43,CLOSED,Tiller iPAD,0,6.2,6.2,09:38:45,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
114636555,2035,2753.0,5949.0,2020-01-24 18:40:24,2020-01-24 19:43:59,CLOSED,Tiller iPAD,2,46.0,46.0,18:40:24,Dinner,2016-05-17 08:53:49,75010,FR,EUR
2790973,2035,2753.0,3064.0,2016-09-16 15:55:43,2016-09-16 17:26:32,CLOSED,Tiller iPAD,0,84.6,84.6,15:55:43,Lunch,2016-05-17 08:53:49,75010,FR,EUR
40797583,2035,2752.0,5949.0,2018-09-07 11:06:51,2018-09-07 12:17:50,CLOSED,Tiller iPAD,2,66.9,66.9,11:06:51,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
11342510,2035,2753.0,3063.0,2017-07-27 08:40:29,2017-07-27 08:40:55,CLOSED,Tiller iPAD,0,4.4,4.4,08:40:29,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
81930361,2035,2752.0,5949.0,2019-07-11 10:04:16,2019-07-11 10:05:52,CLOSED,Tiller iPAD,0,1.2,1.2,10:04:16,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
2641139,2035,2752.0,716.0,2016-09-07 13:50:23,2016-09-07 13:50:30,CLOSED,Tiller iPAD,0,2.4,2.4,13:50:23,Lunch,2016-05-17 08:53:49,75010,FR,EUR
3774008,2035,2752.0,3063.0,2016-11-11 20:55:37,2016-11-11 22:43:55,CLOSED,Tiller iPAD,4,92.1,92.1,20:55:37,Dinner,2016-05-17 08:53:49,75010,FR,EUR
4167983,2035,2753.0,3063.0,2016-12-02 18:16:25,2016-12-02 19:48:26,CLOSED,Tiller iPAD,0,34.3,34.3,18:16:25,Dinner,2016-05-17 08:53:49,75010,FR,EUR
5168540,2035,2752.0,3063.0,2017-01-21 14:42:14,2017-01-21 15:16:00,CLOSED,Tiller iPAD,0,4.4,4.4,14:42:14,Lunch,2016-05-17 08:53:49,75010,FR,EUR
8252828,2035,2753.0,3063.0,2017-05-11 19:23:42,2017-05-11 21:23:29,CLOSED,Tiller iPAD,3,62.0,62.0,19:23:42,Dinner,2016-05-17 08:53:49,75010,FR,EUR
12946084,2035,2753.0,5949.0,2017-09-06 17:22:39,2017-09-06 21:57:55,CLOSED,Tiller iPAD,1,54.0,54.0,17:22:39,Lunch,2016-05-17 08:53:49,75010,FR,EUR
1536404,2035,2753.0,716.0,2016-06-11 15:41:47,2016-06-11 15:44:24,CLOSED,Tiller iPAD,0,3.7,3.7,15:41:47,Lunch,2016-05-17 08:53:49,75010,FR,EUR
66279358,2035,2753.0,5949.0,2019-04-02 10:50:36,2019-04-02 11:52:10,CLOSED,Tiller iPAD,8,118.2,118.2,10:50:36,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
100601500,2035,2753.0,5949.0,2019-10-29 19:07:46,2019-10-29 21:03:48,CLOSED,Tiller iPAD,2,64.0,64.0,19:07:46,Dinner,2016-05-17 08:53:49,75010,FR,EUR
122196203,2035,2752.0,5949.0,2020-03-06 18:38:16,2020-03-06 19:29:57,CLOSED,Tiller iPAD,2,48.5,48.5,18:38:16,Dinner,2016-05-17 08:53:49,75010,FR,EUR
122879554,2035,2752.0,5949.0,2020-03-10 18:39:56,2020-03-10 19:39:48,CLOSED,Tiller iPAD,3,69.0,69.0,18:39:56,Dinner,2016-05-17 08:53:49,75010,FR,EUR
71773696,2035,2752.0,5949.0,2019-05-09 19:13:17,2019-05-09 19:22:07,CLOSED,Tiller iPAD,0,1.2,1.2,19:13:17,Dinner,2016-05-17 08:53:49,75010,FR,EUR
106700015,2035,2752.0,5949.0,2019-12-05 08:27:12,2019-12-05 08:27:39,CLOSED,Tiller iPAD,0,25.0,25.0,08:27:12,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
113312952,2035,2752.0,5949.0,2020-01-17 10:32:06,2020-01-17 10:32:12,CLOSED,Tiller iPAD,0,1.2,1.2,10:32:06,Breakfast,2016-05-17 08:53:49,75010,FR,EUR
2262467,2035,2753.0,716.0,2016-08-05 15:01:48,2016-08-05 15:01:56,CLOSED,Tiller iPAD,0,1.2,1.2,15:01:48,Lunch,2016-05-17 08:53:49,75010,FR,EUR
19702583,1513,2464.0,424.0,2018-01-20 19:21:43,2018-01-20 21:13:48,CLOSED,Tiller iPAD,2,49.8,49.8,19:21:43,Dinner,2016-03-15 17:34:25,75015,FR,EUR
5706814,1513,2464.0,424.0,2017-02-13 21:01:36,2017-02-13 21:18:35,CLOSED,Tiller iPAD,2,61.4,61.4,21:01:36,Dinner,2016-03-15 17:34:25,75015,FR,EUR
8253310,1513,2464.0,424.0,2017-05-11 19:37:45,2017-05-11 20:23:05,CLOSED,Tiller iPAD,2,32.0,32.0,19:37:45,Dinner,2016-03-15 17:34:25,75015,FR,EUR
57304068,1513,2464.0,424.0,2019-01-26 19:04:02,2019-01-26 19:26:38,CLOSED,Tiller iPAD,2,44.0,44.0,19:04:02,Dinner,2016-03-15 17:34:25,75015,FR,EUR
58370500,1513,2464.0,424.0,2019-02-04 19:57:49,2019-02-04 20:34:25,CLOSED,Tiller iPAD,2,37.8,37.8,19:57:49,Dinner,2016-03-15 17:34:25,75015,FR,EUR
2266701,1513,2464.0,424.0,2016-08-05 20:24:49,2016-08-05 21:36:04,CLOSED,Tiller iPAD,2,42.0,42.0,20:24:49,Dinner,2016-03-15 17:34:25,75015,FR,EUR
20123019,1513,2464.0,424.0,2018-01-27 11:55:15,2018-01-27 12:47:56,CLOSED,Tiller iPAD,5,89.5,89.5,11:55:15,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
63774164,1513,2464.0,424.0,2019-03-15 21:15:23,2019-03-15 22:58:52,CLOSED,Tiller iPAD,6,124.75,124.75,21:15:23,Dinner,2016-03-15 17:34:25,75015,FR,EUR
114950193,1513,2464.0,424.0,2020-01-26 12:11:23,2020-01-26 18:52:09,CLOSED,Tiller iPAD,2,19.35,19.35,12:11:23,Lunch,2016-03-15 17:34:25,75015,FR,EUR
5358143,1513,2464.0,424.0,2017-01-29 20:53:56,2017-01-29 21:27:17,CLOSED,Tiller iPAD,2,42.7,42.7,20:53:56,Dinner,2016-03-15 17:34:25,75015,FR,EUR
10334063,1513,2464.0,424.0,2017-07-03 20:57:08,2017-07-03 20:59:28,CLOSED,Tiller iPAD,2,27.9,27.9,20:57:08,Dinner,2016-03-15 17:34:25,75015,FR,EUR
10450488,1513,2464.0,424.0,2017-07-06 11:20:52,2017-07-06 11:39:08,CLOSED,Tiller iPAD,2,24.5,24.5,11:20:52,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
57954922,1513,2464.0,424.0,2019-02-01 12:34:32,2019-02-01 13:16:06,CLOSED,Tiller iPAD,2,68.0,68.0,12:34:32,Lunch,2016-03-15 17:34:25,75015,FR,EUR
58271953,1513,2464.0,424.0,2019-02-03 20:28:29,2019-02-03 21:42:22,CLOSED,Tiller iPAD,2,39.8,39.8,20:28:29,Dinner,2016-03-15 17:34:25,75015,FR,EUR
79819159,1513,2464.0,424.0,2019-06-28 19:25:34,2019-06-28 21:44:58,CLOSED,Tiller iPAD,2,52.0,52.0,19:25:34,Dinner,2016-03-15 17:34:25,75015,FR,EUR
19713364,1513,2464.0,424.0,2018-01-20 21:34:18,2018-01-20 21:52:43,CLOSED,Tiller iPAD,2,43.5,43.5,21:34:18,Dinner,2016-03-15 17:34:25,75015,FR,EUR
8794718,1513,2464.0,424.0,2017-05-25 19:38:58,2017-05-25 20:08:07,CLOSED,Tiller iPAD,2,50.0,50.0,19:38:58,Dinner,2016-03-15 17:34:25,75015,FR,EUR
8813578,1513,2464.0,424.0,2017-05-26 11:23:41,2017-05-26 11:26:01,CLOSED,Tiller iPAD,2,28.5,28.5,11:23:41,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
9731161,1513,2464.0,424.0,2017-06-18 20:34:00,2017-06-18 21:07:33,CLOSED,Tiller iPAD,4,100.0,100.0,20:34:00,Dinner,2016-03-15 17:34:25,75015,FR,EUR
58009018,1513,2464.0,424.0,2019-02-01 18:37:11,2019-02-01 20:31:41,CLOSED,Tiller iPAD,1,62.0,62.0,18:37:11,Dinner,2016-03-15 17:34:25,75015,FR,EUR
66105144,1513,2464.0,424.0,2019-03-31 19:30:40,2019-03-31 20:52:00,CLOSED,Tiller iPAD,7,196.5,196.5,19:30:40,Dinner,2016-03-15 17:34:25,75015,FR,EUR
9982129,1513,2464.0,424.0,2017-06-24 19:31:25,2017-06-24 21:13:31,CLOSED,Tiller iPAD,2,57.5,57.5,19:31:25,Dinner,2016-03-15 17:34:25,75015,FR,EUR
10986838,1513,2464.0,424.0,2017-07-18 19:38:26,2017-07-18 19:42:16,CLOSED,Tiller iPAD,2,56.8,56.8,19:38:26,Dinner,2016-03-15 17:34:25,75015,FR,EUR
11637768,1513,2464.0,424.0,2017-08-03 11:08:15,2017-08-03 11:11:16,CLOSED,Tiller iPAD,2,23.85,23.85,11:08:15,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
51939499,1513,2464.0,424.0,2018-12-09 20:20:50,2018-12-09 20:51:58,CLOSED,Tiller iPAD,2,33.75,33.75,20:20:50,Dinner,2016-03-15 17:34:25,75015,FR,EUR
3569902,1513,2464.0,424.0,2016-10-30 20:43:04,2016-10-30 21:01:48,CLOSED,Tiller iPAD,6,118.2,118.2,20:43:04,Dinner,2016-03-15 17:34:25,75015,FR,EUR
3908287,1513,2464.0,424.0,2016-11-19 12:37:38,2016-11-19 13:35:54,CLOSED,Tiller iPAD,2,37.6,37.6,12:37:38,Lunch,2016-03-15 17:34:25,75015,FR,EUR
22698708,1513,2464.0,424.0,2018-03-05 20:52:12,2018-03-05 21:15:40,CLOSED,Tiller iPAD,2,83.5,83.5,20:52:12,Dinner,2016-03-15 17:34:25,75015,FR,EUR
23134167,1513,2464.0,424.0,2018-03-10 20:28:46,2018-03-10 20:38:32,CLOSED,Tiller iPAD,2,18.9,18.9,20:28:46,Dinner,2016-03-15 17:34:25,75015,FR,EUR
5907532,1513,2464.0,424.0,2017-02-21 21:09:43,2017-02-21 21:37:06,CLOSED,Tiller iPAD,0,23.85,23.85,21:09:43,Dinner,2016-03-15 17:34:25,75015,FR,EUR
119284518,1513,2464.0,424.0,2020-02-19 18:50:03,2020-02-19 22:23:34,CLOSED,Tiller iPAD,2,47.0,47.0,18:50:03,Dinner,2016-03-15 17:34:25,75015,FR,EUR
8183816,1513,2464.0,424.0,2017-05-09 19:13:16,2017-05-09 20:11:43,CLOSED,Tiller iPAD,2,27.3,27.3,19:13:16,Dinner,2016-03-15 17:34:25,75015,FR,EUR
9096367,1513,2464.0,424.0,2017-06-02 18:15:43,2017-06-02 19:14:21,CLOSED,Tiller iPAD,2,60.5,60.5,18:15:43,Dinner,2016-03-15 17:34:25,75015,FR,EUR
21095736,1513,2464.0,424.0,2018-02-10 20:15:32,2018-02-10 20:39:14,CLOSED,Tiller iPAD,2,62.0,62.0,20:15:32,Dinner,2016-03-15 17:34:25,75015,FR,EUR
82236482,1513,2464.0,424.0,2019-07-12 17:24:05,2019-07-12 21:30:22,CLOSED,Tiller iPAD,2,26.0,26.0,17:24:05,Lunch,2016-03-15 17:34:25,75015,FR,EUR
24989248,1513,2464.0,424.0,2018-04-02 17:37:03,2018-04-02 20:03:21,CLOSED,Tiller iPAD,2,45.0,45.0,17:37:03,Lunch,2016-03-15 17:34:25,75015,FR,EUR
137767634,1513,2464.0,25379.0,2020-08-15 19:57:13,2020-08-15 21:35:20,CLOSED,Tiller order,2,106.8,106.8,19:57:13,Dinner,2016-03-15 17:34:25,75015,FR,EUR
26377637,1513,2464.0,424.0,2018-04-17 19:59:56,2018-04-17 21:04:05,CLOSED,Tiller iPAD,4,170.55,170.55,19:59:56,Dinner,2016-03-15 17:34:25,75015,FR,EUR
